Timestamp,TransactionHash,BlockNumber,poolId,user,claimLockStart,claimLockEnd,multiplier,daily_reward,total_current_user_reward
2024-07-26T10:36:35,0x4a7b7111329202ab70cd16ab9453cb41d5b33a392206a65f5ba917d7e5f8e190,20388523,0,0xe483508B13b0c9c7D633215FEEa608F8fa28f485,1721970395,1848632400,79062709049478918150000000,39119493070542199,20023046952119401021
2024-07-26T11:30:59,0xe8803521b8f7bd6bb1b1ae378237b49c5aa9040b8da2da9054a7468676f36126,20388795,0,0xEc28EaE174831e807Ed49eFD2A897Dfc4d674f03,1721973659,1918245600,107000000000000000000000000,58681716383729765,35716830528463321464
2024-07-26T12:02:47,0x45fbfd71d20085c607a89006cdb532c30269927c935597844fe35ec94412563a,20388953,0,0x61BE4048c631954a8adB3A7088b17ED8D9C2A33A,1721975567,1862035200,85911704552823957990000000,117358479211626597,45870504831431576645
2024-07-26T12:07:35,0x85fe33e891f445f3e3406234005f70f8600a2a5eb7f775c5fe262aa363096b39,20388977,0,0xC136869E5f1997064E1425086C7d8D6740457F29,1721975855,1725224400,10000000000000000000000000,33801518277408624,1986677472195192350
2024-07-26T13:10:47,0x5d425fb3151ca75b251c52c4775499162683df657a37e51db0038e5546fc0d1a,20389293,0,0x37C9e073b8E3202DF6e0Ec46251886F1B71480fa,1721979647,1752609600,20691621918595875310000000,5868533258225008,974674341614701191
2024-07-26T14:25:11,0xb61b2e8b1ce5354d8e3d88cbc52ec7a3f13ba477c25abd36b400fb247cd788ca,20389664,0,0xf951B74d580fc5Bbfa0309A7BBCc7eC97FDb7597,1721984111,1753891200,21544776142781577340000000,1986330145334183258,194223102392315341946
2024-07-26T15:35:11,0x893e521d48a5e01b54501d22718d4190c5e25eec05562bb58ef19c1dceb4f218,20390013,0,0x1E9638bBaEff7ceb8f4E94395b1F26aef5fd2590,1721988311,1725138000,10000000000000000000000000,665076988794387715,78161682491728337472
2024-07-26T15:50:11,0x8ed5e6fd328b4a271eed3ca4859d5e2ede1329dcbe70f45fa0ba8b86f88309ff,20390087,0,0x31bc74806E7D7Ab8571d94b2dAfa5d6734a6D1E9,1721989211,1722470400,10000000000000000000000000,0,0
2024-07-26T15:52:23,0x66cc79d7806a4c26f292e713e13f3696298ce8d4cd3940f9ff912f2981038323,20390097,0,0xED99C6929BBA505a2f1A65B9cA156A068faB6427,1721989343,1730419200,10000000000000000000000000,23473000712865998131,3571396074808521294466
2024-07-26T15:53:59,0xe6e21b7d611d08b12748d8a0d09ead4d5841dad37c85d74841a82daf2311253e,20390105,0,0xED99C6929BBA505a2f1A65B9cA156A068faB6427,1721989439,1730419200,10000000000000000000000000,23473000712865998131,3571396074808521294466
2024-07-26T16:00:23,0x6bc2a1f38f0f0909788bb5b84413b6890fde7e0fc1a2d0c9bd0e88acc92fbd52,20390137,0,0xf3D9B8F6af674e82943b4685728B00D13a62FC9e,1721989823,1735603200,10000000000000000000000000,7346552464795086288,976799168776333351892
2024-07-26T18:14:59,0xbcc00452d6e05e3faaa91e71b86c82a07150ca4644c7d0bdba4441aac263a663,20390807,0,0x0FAc2E14CC0D0454112757cCb5998aC39c27fcEb,1721997899,1722355200,16319061130557170400000000,0,46149057407348297070
2024-07-26T18:50:11,0x5c57e45b8b5abdd923668419507227f0466a86ff86de9eece34863fcc116e456,20390982,0,0x73e5a34C05cF3c61DaB62F7F2A4e2d995A095D22,1722000011,1911139200,107000000000000000000000000,79494223895590341,38420343516599186091
2024-07-26T18:54:59,0x146859c9942124494aed34f3763aa7dfd110726433215212ff047ff9a03d64e7,20391005,0,0x06519B84772a1B3c519870CA2eF825a87C1FB70E,1722000299,1911139200,107000000000000000000000000,59846839115489771,28921977784095516578
2024-07-26T19:31:59,0x08c6ce4383d715b1a807a2cc90cfc58b31dd9629072c185af16ec3c1057a0e8d,20391189,0,0x0FAc2E14CC0D0454112757cCb5998aC39c27fcEb,1721997899,1748620800,16319061130557170400000000,0,46149057407348297070
2024-07-26T19:39:23,0xb56084a95fae52cf48debccb1fe7c9d43bf510bb7b9575e418f67db9baabf9e8,20391226,0,0x87376f16268A0b93055A6FbcBe94f093cb589B81,1722002963,1722002963,10000000000000000000000000,0,4079120731272
2024-07-26T19:58:35,0xfeeab428edce60eee2601a0c30a8d5da3d0ba093c6fd9fa77a168d4f692a62eb,20391321,0,0x254aA313506df6Ca875C1EEBdF5C1756F4c77e72,1722004115,1752361200,20508928900240179090000000,195597465352710995,31141163423028829190
2024-07-26T20:01:11,0x1fd271a0139a9c49e0ef0c426914aa37bf6e3147f9310c1de9c08f9720e7d782,20391334,0,0xAFd73155b74368448305cBF12e8B46Db17B0087e,1722004271,1752361200,20508822962796272790000000,377010527188760895,59870340573054821056
2024-07-26T20:08:35,0x4ab2f09f1a80477319a871e48a603a631488cd25f168229d152901dcef71e8ab,20391371,0,0x4A46Fc0E9162bC7A186D5A22D83d5A48f5a5639c,1722004715,1783897200,41151992474028375620000000,76821398835731297,19391797954526556460
2024-07-26T21:22:35,0x77380e03eb74da808bbc5d0b3825b83696a850a9d5d9b867b2ada172a27d88f4,20391740,0,0xC4ba2bB098Aa3bdF9e7b78b66e84DbD99Eb9b000,1722009155,1911268800,107000000000000000000000000,4560159307233104146,2198032059524730512069
2024-07-26T21:48:23,0xcb201c63f96aedd75c35f78e2723c86ed52e87dd2b4636d823f43a1e73c314b8,20391869,0,0x4a2957796317FC6F4B682c620Ea74C01c4f44992,1722010703,1911268800,107000000000000000000000000,4249814206459366381,2047546227183304698468
2024-07-26T22:09:35,0x7e644982a360ba02ed22c90ebc216e4b5f16b7477e2d41ec3cbdbf18efb22afa,20391974,0,0x745406B0620c28026BEd34356C2D928574D88f78,1722011975,1761886800,25365068726869263440000000,240987777542135153,26672581715353593406
2024-07-27T05:40:47,0x35087f470f408524ccd06044b109ba3b270f925b8cb59df1ced8944ae24229d5,20394214,0,0x171B55FE63996Ea4237c5182bdCF0CB2FD71819f,1722039047,1909087200,107000000000000000000000000,19562105780649815,11548156896612230787
2024-07-27T05:43:59,0x44f0ba66a1d5ee1011f818a08ed2a5c0e7ad7bc421454e93622a77969cc9e78b,20394230,0,0x171B55FE63996Ea4237c5182bdCF0CB2FD71819f,1722039047,1974924000,107000000000000000000000000,19562105780649815,11548156896612230787
2024-07-27T06:53:47,0xccc6c7341e5dd3465bc473600b88ad25593f2477f99e450cac401b00380b60bc,20394578,0,0x798118080Fd0a4900a5773F9505e2fa5cCF9789b,1722043427,1893452400,100440701454777518450000000,391241181639147996,175278891959776344793
2024-07-27T07:00:59,0x7f8a4ad6eedecddc757c28cfb9e543202208d42b7b6f92465bbe7645159f0257,20394614,0,0xAAAe2dc1Bd381f8761fD799D1230fA8AE7c8da0f,1722043859,1893452400,100440408089592761350000000,391269217484115406,175268975086750289288
2024-07-27T10:47:35,0x52d1ccb70c920f39f6c4a2f566317374e85c0dc7077f89c1c4450bed24473717,20395739,0,0x0dE81Fe5a768C90ba883c2F863b2929F155c3AFD,1722057455,1725141600,10000000000000000000000000,36977091928449572,5895446242422339476
2024-07-27T11:18:11,0x3876587dc54f4a34fc65ef4b4c8aed08ef49ba63c8113fb47516d13d49606ae2,20395890,0,0xb93A30068178b00a1391ee54312efBB82Eec3B3F,1722059291,1760511600,25897010591803745700000000,129386679951242056,33104314082041156318
2024-07-27T12:35:47,0x70e13dafbd412e29d3904ee54c84e503caea0d87705219785c05702a0965b1fc,20396277,0,0x70DfFe2B0b6F638721dADFb66C75B9cfD56Cb905,1722063947,1725033600,10000000000000000000000000,3913036517731163,653027902232486411
2024-07-27T20:05:47,0x3aaa82d4d429aaf2dc3c493ec7380efe3302675cf18044ee40b6ea177db17b6f,20398520,0,0xE1F8586192Cb65E698c8D238eF09DEe0FB5B4a5a,1722090947,1842238800,75581894735032610450000000,172125771075034587,82861063734247887283
2024-07-27T20:16:11,0x568d2714a819230d3844fc3603883d3c9ef0bc6a6e8db5472e3342fff3b2ceaf,20398572,0,0xD65fe9Db69044F97609AFF0810F9C86652DB6452,1722091571,1754020800,21558317991123256830000000,977987326763554976,221499178320506148020
2024-07-27T21:57:23,0xb9d7f9c572caad0e0b98e227376d0d6c9125b43980e66644a4a103b5e604aec9,20399075,0,0xeaDA699f119Ec274dD2C58E286664C231602Bb44,1722097643,1911355200,107000000000000000000000000,11345526496334486,5329902399270725222
2024-07-28T00:52:23,0xe375edc237c01f9600b7e54cf9f9d5691cf3497966e7d784c167929964ae136d,20399943,0,0x9E66bA3672dAe0127F94E21490CfAFb1DdECd5F9,1722108143,1725919200,10000000000000000000000000,6259118891286751,274702766521155747
2024-07-28T04:11:23,0x79657e32ee9dbca3e4d332f721eaa700dd336199e2a68bcb80d2e2bb9646cf6f,20400933,0,0x44E09c829a3FD5EDe93f677bD008D27Cb8688984,1722120083,1767254400,30302221702163468010000000,2777484008008496134,502973413873982928986
2024-07-28T12:03:23,0x279f3682cc1c863bc8103996061a5e5976a1e79e6bc9eb9a6b714571e3125a19,20403277,0,0xC9FFf338e3286A5B3731F80e7Ea5B38CA1dcFf4C,1722148403,1909083600,106838409168581906250000000,20342136396681943,9399632434704520954
2024-07-28T15:50:11,0xe52e0ad6e8a73b866ca7f867b8c728c32ed4971d3280207adf3be5df9daf3c4b,20404408,0,0xe674F3A432C6Da916029e4D8091B98c47C32756c,1722162011,1753905600,21433580279928726990000000,24443729182243537,5716228206002811698
2024-07-28T16:12:35,0xd7f41fdce8144b259a727eb143a7c8c9a9384e5193edf14a09ac3863a940c287,20404519,0,0x65E380553670539e5CdC3267024e991248667536,1722163355,1730304000,21423054061996799240000000,109534580597518157,16829437389192453424
2024-07-28T17:16:59,0xb1a5fffea51425a9cf527ebf8b30a919ea8038355fcac5d17d27aae901b19225,20404841,0,0x65E380553670539e5CdC3267024e991248667536,1722163355,1753891200,21423054061996799240000000,109534580597518157,16829469980376367296
2024-07-28T17:19:47,0x422b5bdfb0cd729cc5fb5e4646fe231de643e04f65fdfcea3f66872bc522f0de,20404855,0,0xb5fd9d86826697ddA47A5045725406b3B1758c40,1722167387,1911445200,107000000000000000000000000,164089097812543580,75506564982991986232
2024-07-28T18:51:35,0xd6a4e172796ac0485c37f6080ddc8311c1e3b2b5821c85b4cfea2a09ad80ff9e,20405311,0,0x2Fe21fc5130e953b862D4A6048CfD016ecf3974d,1722172895,1735574400,10000000000000000000000000,78238986141084398,15468358243046645748
2024-07-28T23:03:59,0xb620d79029ebfd8ca97ed6b00f982c0ee024fd6c140ac9762f1c0e8bd7f9876d,20406570,0,0x5fb470a20d0646dd84b13F9b11c2aB4CF63fC062,1722188039,1730847600,10000000000000000000000000,43031442377596418,4898387310559007678
2024-07-28T23:27:35,0x5cef6f70c766b4a9c1725e5b215204b4ef0aa41a62b8115df8943c7d70d8f643,20406688,0,0x473FFa6AB954a7A003C554eeA90153DADB05a4E7,1722189455,1766984400,30077880970783968710000000,86258458633819271069,11084129041576023704314
2024-07-29T02:16:35,0x5d7fe1b3590693c712064b2f45ef4259916787c004ac8c149515a0f61d57d263,20407531,0,0x1C452c133EaE14858A423f5C73A02530C144731F,1722199595,1727647200,10000000000000000000000000,37163518417015089,4344168071234608147
2024-07-29T06:11:47,0x7e5fe0028d7ba4da4009dbc43ee052a0f9a2601d05e1d7da3bacfc620062a1d3,20408704,0,0x4A5De5aA828E776b8Da4d78bF734cf61C91Dd246,1722213707,1722225600,10000000000000000000000000,39169630459456633,1661865871354452597
2024-07-29T09:05:47,0x9869bbfb258ab934fd755f0f9fcf15159c92c3b1667169911285cb003eada0e2,20409571,0,0x0062d6098b1e8186f2695AdBA5164E5d389A9a36,1722224147,1752163200,20227098042523164840000000,33700109737074974,5286902829057657308
2024-07-29T20:14:23,0x84e4bbf7cdf4e30900fac4c28ee49d6d0e49694d7308eda89b060da505f830ba,20412898,0,0x7bfC4E7a310c4053aF0435a85672BB23797B60C9,1722264263,1730437200,10000000000000000000000000,13247313978996513,1060113361028226778
2024-07-29T23:34:47,0x3f69d8b0283c79a0a6e117370ae9b9de81bd5dcfcdcd80eaf2ec35aa282e6169,20413898,0,0x7b093b44a8Bfe3B59edCb59CB0849486C440f96B,1722276287,1753916400,21363187190879792790000000,39164719378711368,7304817768770675007
2024-07-30T01:21:59,0xdddfa777d6a26e8e965bfe90019dd79c11535dea6d7ed4828b8b01d21454195f,20414432,0,0x784d85fdCbc329e9946b20699F7611d5F185C5C3,1722282719,1753909200,21302893874155740840000000,1584791081744521025,140377213624328979806
2024-07-30T02:15:47,0xbb2e661b0c330a54cfeded70b3eff51f736b1bc1e1a989c3265475cb25ecb2e9,20414700,0,0x95DA7Beb255809C8681fa315285C04d96C165727,1722285947,1911528000,107000000000000000000000000,148560514634142687,67679658593850671979
2024-07-30T02:20:11,0x131c275aa74c0b2f21b3fd863c3a36816bd44bafb3ddd0b2cc7a5ae44f307e67,20414722,0,0x95DA7Beb255809C8681fa315285C04d96C165727,1722286211,1911528000,107000000000000000000000000,148560514634142687,67679658593850671979
2024-07-30T02:30:35,0x04bc58923119814c4c3367ae6852c648c6589f8ce9e0071235fa29ab36fafa7c,20414774,0,0xCD8eB988F44ECed1EdC2676c49f26cDf73E8A20B,1722286835,1911528000,107000000000000000000000000,596945721138859637,359044682197478399002
2024-07-30T02:34:47,0x37c9fb7c36704054d4995bb0b92b911fd90fc5888044e250a4db3017f24e44c7,20414794,0,0xa654Be58ADc87F9FC378C3a87163B49B57ECAD89,1722287087,1911528000,107000000000000000000000000,1044490464983476715,628057169398931639976
2024-07-30T02:47:23,0xfccdbfab1d5d18c5bcd12e86d142045f593d6fbf5b544946a34d18ef2b0f5e9a,20414857,0,0x96DE1571596D2CB1744A4EE1D6127813cb86592f,1722287843,1723096800,10000000000000000000000000,4694339168465063,194913608244148045
2024-07-30T03:39:23,0xcd25c77730a5f322091b8bff6855cfe8b309a821f0c66b3be928691ad4383282,20415117,0,0xC320e1539f110DFEEb1f70e352E27C01A12c9F8B,1722290963,1835046000,71524427108079517300000000,977987326763554976,321914906669647859288
2024-07-30T11:46:11,0xf3f0ca308b34aac65676d64d6bc88eb6b01cb0010dd0d8c8cc55989a1396db9a,20417531,0,0xB3e8BfFFB4DBb92fa24Db8e8E68406836e2C429e,1722320171,1732921200,10000000000000000000000000,6492424003782552,974800184334301640
2024-07-30T22:01:47,0xe3f16c3e24e9027a2f837a0498cd93c061a96bc16642187a6b95039cf1e0a755,20420577,0,0xD6f14caf5dB98820628e0acD3e3A7009b96C8861,1722357107,1909897200,107000000000000000000000000,45027130000383461,23226429886813341188
2024-07-30T22:16:35,0x6e635a88686509ba0cc00022c3031e0cee2c3582924055e07382ef479fe46236,20420651,0,0x784d85fdCbc329e9946b20699F7611d5F185C5C3,1722357995,1753909200,21302893874155740840000000,1584791081744521025,140378151419779732917
2024-07-30T22:23:23,0xd43f139bed1ebf6b8faa94a006ef12ffa28a4875c5969f55cff3897b878b5e2d,20420685,0,0xeA2935039CFb83C4E4a26ee1E861e9c224206a04,1722358403,1722358403,10000000000000000000000000,1647062041018318122,22576571413730007612
2024-07-30T23:57:23,0x7722b42500ea8c8ec5acfcc447238d8760d40ec7a6034a7a86c2d700127ebac0,20421152,0,0x6D1133eb11d8e3249F6f3C5aA0c9C2f7Dc003ff9,1722364043,1819663200,63204826276820311210000000,432257474630562821,139125783017417750598
2024-07-31T00:37:11,0xfd6a2780bdab7a1ecbdce73b8b3c1ae2a31c5864d025a362cc78d2cee352615e,20421351,0,0xAbAB988F59fE22B508bd90e91A3586aEd8932c28,1722366431,1725073200,10000000000000000000000000,0,8029829405370671
2024-07-31T04:32:11,0x82ec03f785b0b7130f259ce5faabb09cc90770710a6ac576144e6c80ac560bfe,20422522,0,0x7B32AdC3e8782d5E52CED9a9747b46D647a3ff67,1722380531,1890757800,99044245955501228590000000,150610048321587466,62164801563065792210
2024-07-31T05:14:47,0x482519cd5e28ad9d1952a08fb9fe78ed00822a76ab347a1570583c86232dc497,20422732,0,0x50763AdD868fd7361178342fC055EAA2b95F6846,1722383087,1785391200,41845700109245212890000000,9779888178382271,1651983234606617580
2024-07-31T05:36:11,0x1ca4ad8217ed1b6267b8e5e0c0041d7fa1e5bc8539c5790aab9f5718cb0ac4aa,20422839,0,0xf74877d9ebE9E9A4ef0B935C94C77392a6405323,1722384371,1751353200,19576341209241850590000000,19674044914469196,4058023543776214130
2024-07-31T07:29:11,0x8617a0c001adccc614a33a786a6e47e79d4ab39243861c3fb5339df92396f8c7,20423404,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722391151,1911614400,107000000000000000000000000,208574708210896002,89883760515390863415
2024-07-31T08:09:11,0x69744765ba861d727392fcfa079a0a5f62ee7aeea91184786054e0401387dd2c,20423601,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722393551,1911614400,107000000000000000000000000,208574708210896002,89883760515390863415
2024-07-31T14:19:47,0xeb623e09e7e6fba460c746491b3c8366b915478d2b4f39fa7e4dd3134558c324,20425447,0,0x0e546AA045D93176d8e57c1D4472Fe80cc81C837,1722415787,1909951200,105234511176250853170000000,0,199761032108893059456
2024-07-31T14:23:23,0xa91147bda8195bdae79f7eb5bfe1bc839a46c2dd8ed99e31ed863b2bfeb085e8,20425465,0,0x951418988b80c87c7420A0AB5993761f87A0240A,1722416003,1744671600,15069016298831739850000000,51849729165938238,7597964900612712007
2024-07-31T15:03:59,0xa2bdbb45b14389b8e51a6b02d1232e5721b8cd3a1d6bc419e2344dc026b5f53e,20425666,0,0xB71E72BdbD2EB7784183c8697De3f869C0De54A8,1722418439,1859238000,82967043310081790880000000,9097000915504294,10994497007248943750
2024-07-31T19:16:11,0x6c026869e6217c60b1e97e71967f8d44184721e99087abee6aaf97bd465d8224,20426922,0,0xaF803C6264a4FE51C44c90Adf42998A506F57102,1722433571,1890745200,99002731606086928820000000,465573994200833289,183245570330955010143
2024-07-31T21:34:47,0xe2be63444e4ec905ac3515bf778648a8dd83427b2333960f2322fa03c630d117,20427610,0,0x76945df4C99a97606D375c1c2e5AA7586Ea44c68,1722441887,1751259600,19474629643272259470000000,78391997343890655,9386101025825719707
2024-07-31T23:48:47,0xb7ab7dbfb2af15ab831d3e8a58605da50398ea483d2acbfc49b54d1549cdc112,20428275,0,0x9d1bdacde1489889F6eD8DE14Bfae9315b32fe6c,1722449927,1765926000,27189448140478205080000000,0,49603216522371344794
2024-07-31T23:56:47,0xbc9704ed9defcf6675d9f89f9d481c7555c8bb911ae3ecc139adafab9356cb47,20428315,0,0x7252597761f5d19D1eb514600806FF08444Db046,1722450407,1893474000,100173623996975949660000000,10171068198340971,5284180680653540744
2024-08-01T00:30:11,0x23f249879c0df675ca7e2692f5a021b97b5edd4fc1ed8495bbac984af15e5570,20428481,0,0x7655AE463B45C9B1Eb8bC53e98E2E3d18e4720c9,1722452411,1911711600,107000000000000000000000000,1212704285186808,604333672562269008
2024-08-01T03:57:59,0x2d5a4c6291ae935720e0f3f92179b3c770233a3e9e8f5254e3ef1e32844c1869,20429514,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722464879,1910037600,107000000000000000000000000,19560285521745108,12431514057043021990
2024-08-01T07:46:35,0x4510669c307ba90bb5a70587054b25e0f384938b624d31e32ff816df8d5a8fe5,20430654,0,0x6491db65F8AC5380FE06132Cce77372cbbe8da85,1722478475,1767243600,38409936574578922710000000,42796018309146951,5606488196688322940
2024-08-01T08:38:59,0x7d3d043bcdd7280aea48c3602e1586a7fbf4ae9489c0bc273d6c4bd107a70da5,20430913,0,0x9Ac2b23ef7CBA00cCc60Ec666010c04CbB70eBf3,1722481739,1724940000,10000000000000000000000000,26373228480069509,3098422888780918278
2024-08-01T08:46:23,0xe42c99bde53f48b63b1ee4354ef53fa0c5d9b63d431c970924151d986f970334,20430950,0,0xD8bFD88039Fa5dEFc2De71CE20D2D2706c278af1,1722482183,1725026400,10000000000000000000000000,54731616833722401,6430189591214128612
2024-08-01T08:48:35,0x94858379a0125cdb00877b6d380050fa79eead8993c6ee12ad46c558e88f17d9,20430961,0,0x241bAf625872F6D0EFc4d28B6Da7056171d69557,1722482315,1725026400,10000000000000000000000000,55870803533156471,6387584963614928785
2024-08-01T10:36:35,0x59343e0cb69ee828ecec24abf472ac7c94f8b9fbd3b5fbdf3b1d6570fc43c695,20431498,0,0xe4CBFBBD7F3C0d4ecdc1EA384DAa5f73bb65c2E6,1722488795,1848726000,78759814013844098480000000,117358479211626597,38071252939723573746
2024-08-01T13:22:47,0xf15b6013bd9eaf024965757e658c595d7c701f9b66cec4db8bcf76c58a3d1589,20432328,0,0xEbaD634232DF3909BfC6ef86E24B8958C2AF5aa2,1722498767,1907618400,106015988479682483850000000,304349656088818308,147535580342766923950
2024-08-01T16:51:59,0xf90e249db21fe43b27ee9ee83b9cae5583886c6ddd5b9f454c9caf7c03f1a3e3,20433368,0,0xA6e8a2275e7B31d952afFC01230b206a9B2B9D13,1722511319,1817071200,61140796759153199070000000,39119493070542199,9284052344720846309
2024-08-01T17:48:59,0x93d43b4c27cb8ab793f8f705b8246b694ef2f6765130c41a75b611eaa340fc85,20433649,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1722514739,1785567600,43193124689321158210000000,1131349073746631537,182710099359985548763
